week_start_date,ndvi_ne,ndvi_nw,ndvi_se,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
2003-07-23,0.2858143,0.1630714,0.28802859999999997,2.64,296.48571428599996,291.85,305.4,289.2,6.39,77.80428571430001,26.4666666667,10.366666666699999,32.1,18.0,9.9,1
2003-07-30,0.2077857,0.15621429999999997,0.1743286,24.64,296.82285714299996,293.184285714,306.9,291.2,12.0,82.27,27.225,9.9,32.4,21.3,69.1,1
2003-08-06,0.2443714,0.1746429,0.2174143,89.28,297.658571429,293.04571428599996,308.2,290.8,6.5,77.8614285714,27.85,11.2,34.2,21.3,117.0,0
2003-08-13,0.2471143,0.17111429999999997,0.2337429,52.47,297.338571429,294.11857142900004,307.0,291.3,21.0,83.9271428571,27.4,10.05,34.4,21.7,79.0,0
2003-08-20,0.42524290000000003,0.3624833,0.3566143,45.38,297.36571428599996,293.511428571,308.1,292.0,35.1,81.9428571429,27.75,11.9,34.0,20.0,18.3,0
2003-08-27,0.2495857,0.2122,0.2508143,29.51,297.875714286,294.932857143,306.6,291.2,18.03,85.7257142857,28.0,12.1,34.4,21.4,95.7,0
2003-09-03,0.3417,0.2863143,0.2101857,8.84,297.38142857099996,290.97,309.5,289.1,33.5,70.9285714286,26.65,11.9,33.9,18.5,0.8,2
2003-09-10,0.2232286,0.2028714,0.19525710000000002,36.42,298.831428571,293.92714285700004,310.2,292.0,6.0,76.5328571429,27.8333333333,12.3,34.3,21.0,53.1,0
2003-09-17,0.3644857,0.2609857,0.3164571,55.73,296.948571429,293.684285714,310.6,288.2,115.2,85.03,27.8,11.6,35.3,16.8,92.3,3
2003-09-24,0.4011857,0.3545167,0.32767140000000006,100.55,298.14428571400003,295.737142857,307.9,293.0,53.36,88.11714285709999,28.0333333333,10.633333333300001,34.7,21.8,27.2,0
2003-10-01,0.2535,0.2371143,0.2290286,74.6,299.357142857,295.828571429,310.6,292.9,253.3,83.6828571429,28.575,12.175,35.5,21.8,34.5,0
2003-10-08,0.1760286,0.19638329999999998,0.2257571,38.3,297.91571428599997,296.312857143,309.0,292.5,42.5,92.16571428569999,27.2,9.35,35.7,22.3,138.2,0
2003-10-15,0.2758286,0.22884290000000002,0.2752,44.16,298.162857143,296.201428571,305.6,293.8,34.6,90.34285714290002,28.3,10.65,34.4,22.9,36.0,2
2003-10-22,0.4750143,0.3795,0.4249429,39.52,298.957142857,296.224285714,311.2,294.6,41.2,87.37,27.975,10.475,34.5,20.7,32.1,2
2003-10-29,0.13451429999999998,0.1314714,0.11535710000000002,32.47,300.041428571,295.29571428599996,310.1,292.3,6.1,77.7842857143,28.7333333333,11.1333333333,35.5,22.8,56.4,3
2003-11-05,0.3946571,0.3269571,0.3912143,105.14,298.135714286,295.74,310.8,292.3,85.3,88.48,27.6,9.566666666669999,34.0,21.9,139.7,3
2003-11-12,0.3176857,0.3246,0.2498,31.08,298.36714285700003,295.645714286,308.4,290.9,36.4,86.7557142857,28.5,10.85,35.5,20.8,79.0,3
2003-11-19,0.2636429,0.2816571,0.2466667,123.63,298.68142857099997,296.72571428599997,307.0,294.8,40.8,90.88285714290001,27.9,10.55,36.0,22.4,284.4,1
2003-11-26,0.2749,0.2452,0.3094571,81.27,299.222857143,296.53,308.5,294.3,51.4,86.9957142857,28.3,10.233333333300001,34.7,22.0,26.2,2
2003-12-03,0.4003429,0.3180571,0.32877140000000005,72.23,298.315714286,296.135714286,309.4,293.5,77.83,89.2071428571,28.7666666667,10.1666666667,35.1,22.0,138.0,3
2003-12-10,0.35862859999999996,0.24435,0.3519,108.62,298.685714286,297.338571429,306.4,294.8,178.89,93.23142857139999,28.4,11.7,34.2,22.5,47.4,6
2003-12-17,0.19266670000000002,0.2244,0.1361143,64.95,298.168571429,296.851428571,308.5,294.1,65.04,93.91714285709999,28.3,10.45,34.8,22.1,66.8,5
2003-12-24,0.2850778,0.23065560000000002,0.26764440000000006,49.42,296.297142857,295.682857143,302.6,294.3,82.68,96.93714285709999,27.3,9.6,33.1,22.3,185.7,1
2004-01-08,0.24941999999999998,0.30885,0.2086286,78.53,297.437142857,296.637142857,304.0,294.9,55.3,95.7942857143,27.4333333333,8.666666666669999,34.2,22.4,137.2,5
2004-01-15,0.32786,0.29844,0.30672,63.47,297.75285714299997,297.02,306.2,294.5,62.5,96.12857142860001,28.7,9.9,34.1,23.1,68.1,8
2004-01-22,0.3205857,0.33652859999999996,0.2566,29.23,299.62,295.89,308.3,293.6,19.4,82.4671428571,28.7333333333,11.4,34.6,21.8,20.1,5
2004-01-29,0.2330143,0.2351857,0.1964857,4.65,300.9,292.832857143,309.7,293.2,1.6,65.2842857143,28.925,12.125,35.6,22.3,0.0,2
2004-02-05,0.12354289999999998,0.0993,0.11285710000000002,13.2,299.902857143,293.988571429,309.8,293.2,9.0,72.9271428571,29.2,13.525,36.4,20.6,24.1,3
2004-02-12,0.2787429,0.2987571,0.3127143,24.83,298.27,295.64,307.2,294.8,33.46,86.7657142857,27.925,9.5,33.3,22.8,13.4,3
2004-02-19,0.2366286,0.1670429,0.1970286,39.06,298.081428571,295.642857143,310.1,292.6,34.5,87.7185714286,26.6,8.1,35.5,22.0,8.6,1
2004-02-26,0.3190571,0.3352333,0.2176286,125.04,297.88285714299997,296.348571429,308.0,294.3,83.27,93.0128571429,27.4666666667,10.133333333300001,34.4,20.6,18.9,6
2004-03-04,0.2094714,0.20865709999999998,0.1715,52.08,297.981428571,296.455714286,308.1,293.2,49.36,92.5614285714,28.4,11.3,34.5,22.3,79.0,4
2004-03-11,0.3076833,0.2140167,0.33865,80.33,296.777142857,296.06857142900003,304.4,293.5,76.75,96.28857142860001,28.0,11.0,33.5,22.5,24.1,1
2004-03-18,0.3859857,0.4247833,0.3514143,137.83,297.887142857,296.62142857099997,305.5,292.9,75.16,93.62857142860001,28.3,9.5,34.3,21.7,187.2,2
2004-03-25,0.30628330000000004,0.19872,0.02988,120.1,297.312857143,296.607142857,303.5,294.0,76.2,96.23857142860001,28.65,9.3,34.0,23.6,142.6,3
2004-04-01,0.136,0.138,0.1862333,101.22,297.202857143,296.815714286,303.9,293.8,88.9,97.9414285714,28.0666666667,9.1,33.9,22.7,2.0,1
2004-04-08,0.3592143,0.3348429,0.2791571,47.26,297.812857143,297.17571428599996,305.6,294.2,135.4,96.4985714286,27.65,9.5,33.1,22.3,4.0,8
2004-04-15,0.2441857,0.19582860000000002,0.1747,61.8,298.217142857,296.637142857,308.4,292.9,54.89,92.32,28.0333333333,10.366666666699999,33.6,21.7,36.9,4
2004-04-22,0.3742857,0.3308,0.2340333,113.62,297.78,296.771428571,304.0,293.9,90.3,94.78857142860001,28.0,10.65,34.5,22.5,39.6,6
2004-04-29,0.27884000000000003,0.16376670000000002,0.19118329999999997,65.82,297.127142857,296.708571429,303.5,293.6,133.17,97.8085714286,27.5333333333,8.666666666669999,32.9,22.6,148.5,7
2004-05-06,0.1575667,0.12154289999999998,0.19041429999999998,83.93,297.798571429,296.835714286,305.9,293.1,56.52,95.1157142857,27.2333333333,9.933333333330001,33.3,22.0,97.0,5
2004-05-13,0.1716667,0.1522333,0.15983329999999998,34.81,296.414285714,295.27,303.4,292.6,45.5,93.8971428571,27.3,8.4,33.0,19.5,91.8,8
2004-05-20,0.2254667,0.18515,0.1942,173.45,297.602857143,295.82,308.2,292.0,83.0,91.6271428571,26.65,7.4,34.2,22.5,296.9,6
2004-05-27,0.1903143,0.07784286,0.1931714,35.43,297.305714286,295.958571429,306.4,291.7,42.6,93.5757142857,27.075,8.45,33.3,20.5,28.2,5
2004-06-03,0.1073,0.1170667,0.1967857,88.62,296.767142857,295.697142857,304.1,292.8,36.63,94.69285714290001,27.5,9.5,32.8,19.8,203.0,6
2004-06-10,0.2378429,0.2350833,0.16695710000000002,85.28,295.57428571400004,294.99,300.0,293.0,51.89,96.8757142857,26.8,8.566666666669999,32.0,20.9,87.9,6
2004-06-17,0.3329571,0.191,0.2340429,94.52,296.20428571400004,294.705714286,306.0,292.1,24.5,92.37142857139999,25.9,8.4,33.3,21.5,43.2,13
2004-06-24,0.2392333,0.15354289999999998,0.13282860000000002,32.95,295.63428571400004,293.86,304.2,289.8,25.9,90.44714285709999,25.075,9.075,32.1,18.6,98.5,2
2004-07-01,0.2572143,0.32492859999999996,0.1978,46.39,296.151428571,295.041428571,304.4,291.8,50.7,94.6685714286,25.9,8.15,30.9,21.1,170.1,10
2004-07-08,0.3175571,0.3013857,0.27937140000000005,83.94,296.61714285700003,294.814285714,305.1,291.8,18.67,90.9057142857,26.55,8.85,32.0,21.8,43.2,3
2004-07-15,0.2328286,0.2737667,0.2338,48.09,297.50142857099996,294.358571429,306.9,291.4,24.76,85.1585714286,26.8,11.7,33.1,20.5,31.0,12
2004-07-22,0.2679429,0.2995,0.2177,53.78,296.812857143,294.99714285700003,304.4,291.8,25.42,90.92857142860001,26.3,8.8,32.1,21.9,103.1,7
2004-07-29,0.2089,0.1555,0.2203,85.96,296.017142857,294.471428571,306.1,291.7,27.62,92.52714285709999,26.433333333333334,8.966666666666667,32.9,19.4,6.0,6
2004-08-05,0.2489,0.2659571,0.21852860000000002,29.82,297.517142857,293.14428571400003,307.4,291.0,3.9,79.7185714286,26.566666666666666,9.133333333333335,34.0,18.3,55.1,5
2004-08-12,0.1910714,0.22699999999999998,0.1685286,18.44,296.53,292.222857143,307.2,288.1,4.1,79.2357142857,26.700000000000003,9.3,31.3,20.0,0.5,6
2004-08-19,0.39312859999999994,0.3286429,0.27677140000000006,23.78,297.82,293.421428571,308.3,290.2,7.9,78.4814285714,26.833333333333336,9.466666666666667,32.05,21.7,0.5,6
2004-08-26,0.3113,0.2609286,0.2330143,42.86,298.142857143,294.567142857,310.1,291.1,23.2,83.1728571429,26.96666666666667,9.633333333333335,32.8,20.4,0.0,6
2004-09-02,0.3343571,0.3720286,0.3420143,147.32,297.771428571,294.988571429,307.8,291.7,41.89,86.54,27.1,9.8,32.0,20.9,195.1,8
2004-09-09,0.13026669999999999,0.15128,0.1108143,46.58,298.457142857,296.11571428599996,308.2,294.7,35.7,88.74285714290001,27.4,8.7,34.3,23.0,23.2,6
2004-09-16,0.2680714,0.21022860000000002,0.22734290000000001,36.64,297.721428571,295.88,308.9,293.3,59.5,91.2,27.1666666667,9.5,33.0,20.4,87.3,9
2004-09-23,0.39153330000000003,0.3207286,0.15958570000000002,48.68,298.62857142900003,294.38285714299997,309.8,292.4,6.9,79.5571428571,28.0,13.5,34.7,18.8,20.1,12
2004-09-30,0.2754571,0.2193,0.26125709999999996,85.69,299.17,296.11571428599996,310.6,293.8,70.02,84.8071428571,28.65,13.1,35.5,21.8,40.1,19
2004-10-07,0.2614714,0.1862429,0.30572859999999996,52.27,297.56857142900003,295.314285714,305.5,292.7,39.9,88.8257142857,26.975,10.875,33.0,20.6,27.9,8
2004-10-14,0.35232859999999994,0.2841714,0.3764143,65.25,298.05714285700003,296.86714285700003,307.2,293.3,51.6,94.16,28.55,11.3,34.5,21.4,120.6,16
2004-10-21,0.2538429,0.1996667,0.3036857,35.61,299.428571429,296.29571428599996,309.6,292.8,23.1,85.0657142857,27.7,9.55,35.6,22.4,13.0,21
2004-10-28,0.29532859999999994,0.2312286,0.2604,74.01,298.44142857099996,295.907142857,312.3,292.2,48.5,87.87,27.4,10.0,35.8,21.3,89.9,6
2004-11-04,0.4148857,0.3245571,0.2727429,91.63,299.504285714,296.178571429,309.2,294.3,67.0,84.8271428571,28.35,12.35,34.9,21.8,101.4,22
2004-11-11,0.3466857,0.3154143,0.2708571,74.68,297.168571429,296.484285714,304.2,292.4,53.9,96.3542857143,27.2,8.9,33.7,22.4,184.2,37
2004-11-18,0.2278714,0.1945,0.19091429999999998,74.08,299.418571429,296.097142857,309.3,293.6,26.8,84.6114285714,28.25,11.0,35.8,22.5,107.4,33
2004-11-25,0.2153167,0.1672857,0.2026286,71.98,297.958571429,297.02,306.1,293.6,56.8,95.2514285714,28.0,10.36,35.3,22.6,77.0,18
2004-12-02,0.20194289999999998,0.15936670000000003,0.1590429,53.01,299.17714285700004,296.44,309.5,293.3,36.83,87.13,27.9,11.0,34.1,22.4,64.0,83
2004-12-09,0.32342859999999996,0.3095143,0.2758286,70.04,297.787142857,296.57428571400004,305.8,294.5,91.0,93.9385714286,28.1375,10.325,34.05,22.5,9.9,116
2004-12-16,0.2611429,0.20331429999999998,0.2437429,49.56,298.701428571,296.385714286,308.5,293.8,38.0,88.78,28.375,9.65,34.0,22.6,128.3,32
2004-12-23,0.3648625,0.3266,0.4031125,109.83,298.404285714,297.122857143,306.3,294.8,29.79,93.25285714290001,27.8,8.5,33.3,22.6,100.8,7
2005-01-08,0.3148429,0.1866286,0.3033,70.6,298.162857143,296.712857143,307.9,293.5,61.61,93.0057142857,28.5,9.1,33.2,23.0,74.9,10
2005-01-15,0.3044143,0.3612571,0.3126,93.73,297.662857143,296.727142857,307.6,291.6,96.21,95.53,28.4,10.4,34.2,22.5,232.1,5
2005-01-22,0.3459333,0.3118,0.29100000000000004,60.52,300.06857142900003,296.58,308.7,295.0,26.7,83.3,28.866666666700002,11.166666666700001,35.5,22.5,194.0,8
2005-01-29,0.3643667,0.2779143,0.2925571,25.67,299.648571429,296.93142857099997,308.1,294.9,42.24,87.31285714290001,28.866666666700002,12.066666666700002,35.1,22.1,0.0,7
2005-02-05,0.1582286,0.16725,0.15181429999999999,88.96,299.06142857099996,296.907142857,308.4,295.3,47.3,89.4271428571,28.525,10.725,35.4,22.2,3.8,8
2005-02-12,0.2151857,0.17281429999999998,0.2623,52.61,296.75285714299997,295.995714286,304.4,294.2,56.8,95.97714285709999,27.4666666667,8.73333333333,32.8,21.4,70.4,11
2005-02-19,0.1995,0.2024571,0.2189,125.35,298.027142857,297.221428571,304.6,294.5,189.06,95.7485714286,27.5,9.5,32.3,22.3,350.9,6
2005-02-26,0.2011,0.20814290000000002,0.28121430000000003,46.98,298.29571428599996,296.542857143,306.5,294.4,39.6,91.57714285709999,28.65,10.9,35.2,22.4,84.1,7
2005-03-05,0.2937167,0.2696167,0.2308,54.22,298.158571429,297.04571428599996,305.9,294.4,44.51,94.40142857139999,28.2666666667,9.2,33.8,23.3,19.0,7
2005-03-12,0.15584289999999998,0.1370833,0.2418714,155.54,297.957142857,297.528571429,304.9,295.6,201.4,97.68714285709999,26.8,6.7,34.8,23.4,8.6,14
2005-03-19,0.2515167,0.1817667,0.15452860000000002,162.51,297.314285714,295.85,304.5,291.9,21.7,92.2671428571,28.7,9.85,33.8,22.5,146.1,7
2005-03-26,0.2150714,0.2127,0.12092860000000001,99.37,298.37,296.25142857099996,306.6,294.7,32.8,89.82,27.72,8.96,33.4,22.5,108.8,9
2005-04-02,0.3816857,0.3683143,0.38377140000000004,55.12,297.37,296.088571429,308.6,293.0,67.5,93.8014285714,28.25,10.85,34.3,20.8,73.9,13
2005-04-09,0.3091143,0.2173571,0.3001,87.41,297.708571429,296.23571428599996,306.5,292.4,68.0,92.41714285709999,28.1,10.85,33.8,21.6,71.1,16
2005-04-16,0.1869333,0.14475710000000003,0.1957429,40.03,297.701428571,297.202857143,304.0,295.0,90.2,97.3228571429,27.65,9.35,32.9,22.5,3.6,7
2005-04-23,0.2082833,0.16491670000000003,0.2776667,37.6,297.437142857,296.961428571,306.4,294.0,178.2,97.3814285714,28.85,10.05,34.0,22.7,105.6,9
2005-04-30,0.2141,0.2315333,0.16168570000000002,78.8,297.92714285700004,297.402857143,303.9,294.1,54.9,97.16285714290001,28.6,9.1,33.8,23.7,14.5,2
2005-05-07,0.14653329999999998,0.1345833,0.13431429999999997,33.29,297.33,296.575714286,304.8,293.3,64.1,95.93714285709999,25.8,7.5,33.5,21.0,13.0,13
2005-05-14,0.2484333,0.2341,0.20206670000000002,49.07,298.684285714,296.341428571,306.7,293.6,54.89,88.2942857143,27.9,11.6,34.6,21.0,28.0,8
2005-05-21,0.2700857,0.17375710000000003,0.21045709999999998,56.22,297.532857143,296.352857143,304.9,293.6,49.1,93.9185714286,27.65,10.149999999999999,33.2,23.6,95.9,3
2005-05-28,0.3118143,0.3585429,0.2806571,43.14,299.005714286,295.804285714,308.1,294.0,21.1,84.6585714286,27.4,8.7,33.6,22.4,37.9,5
2005-06-04,0.3782857,0.3693714,0.3631857,61.75,298.434285714,295.678571429,307.3,292.7,34.92,86.70142857139999,27.25,8.933333333335,33.9,20.9,78.9,4
2005-06-11,0.13951429999999998,0.1401,0.14235,40.44,297.304285714,296.227142857,303.9,293.7,51.0,94.59285714290002,27.1,9.166666666669999,32.4,22.0,19.5,8
2005-06-18,0.2890857,0.2256429,0.2247143,104.83,297.377142857,295.32,304.8,293.4,29.01,89.19428571430001,27.6666666667,9.833333333330001,33.3,22.0,73.7,2
2005-06-25,0.2915571,0.2460714,0.3518571,50.88,297.857142857,294.64428571400003,307.7,291.9,11.0,84.4671428571,27.35,9.55,32.8,22.4,89.2,3
2005-07-02,0.2747143,0.1780143,0.2843143,23.6,296.82,294.408571429,307.4,292.4,26.6,88.38714285709999,26.8333333333,8.76666666667,33.7,20.8,92.0,5
2005-07-09,0.2008,0.20106670000000001,0.1622667,43.24,297.86571428599996,294.528571429,308.3,290.4,23.91,84.6928571429,27.8,10.7,34.5,21.6,40.9,7
2005-07-16,0.38692859999999996,0.3350571,0.3298429,109.71,296.988571429,292.23,308.2,288.3,8.7,77.3728571429,27.8,11.1333333333,34.2,17.6,167.1,3
2005-07-23,0.1680286,0.1343286,0.1865571,27.33,297.794285714,292.455714286,307.7,287.5,8.9,75.6971428571,26.55,12.7,33.8,18.2,0.0,5
2005-07-30,0.3474857,0.2537,0.2769571,42.32,296.898571429,293.75,306.3,290.1,15.3,84.2385714286,21.4,5.7,32.3,18.5,71.1,6
2005-08-06,0.32868569999999997,0.3132571,0.2262143,0.0,298.221428571,293.035714286,308.2,292.6,8.64,75.5714285714,26.25,10.6,32.3,19.2,0.0,5
2005-08-13,0.28264290000000003,0.2270286,0.2825571,38.17,298.92571428599996,293.64,309.7,293.5,1.99,74.8557142857,27.325,11.85,33.5,19.8,36.6,5
2005-08-20,0.2669857,0.2939286,0.336,17.85,299.60571428599997,291.778571429,310.5,290.7,6.0,64.6585714286,27.5375,12.475,32.8,17.3,69.6,4
2005-08-27,0.3288,0.2715571,0.2723,69.62,298.428571429,294.945714286,309.0,292.9,15.82,83.8542857143,27.75,13.1,35.0,20.3,127.0,0
2005-09-03,0.45683329999999994,0.3595833,0.35945,12.81,298.184285714,293.918571429,308.6,292.4,11.0,79.6471428571,26.8,10.25,35.2,21.4,37.0,0
2005-09-10,0.33542859999999997,0.20071429999999998,0.3228857,36.98,300.05857142900004,294.005714286,309.3,293.4,4.2,71.9714285714,26.45555555556667,10.9111111111,34.9,21.8,44.0,0
2005-09-17,0.23942860000000002,0.2148714,0.2390429,18.66,298.88,295.658571429,307.3,292.9,35.3,83.73,26.111111111133333,11.572222222199999,34.6,19.35,1.3,0
2005-09-24,0.18456670000000003,0.19525710000000002,0.15438570000000001,2.56,298.49857142900004,293.555714286,309.1,292.4,13.7,76.5957142857,25.7666666667,12.2333333333,34.3,16.9,38.1,0
2005-10-01,0.4054167,0.42877139999999997,0.3706,29.8,301.17571428599996,293.75285714299997,314.0,294.8,4.2,67.2128571429,28.65,13.5,37.1,20.7,59.45,2
2005-10-08,0.3321571,0.34636669999999997,0.2586143,54.7,299.11,293.897142857,312.7,292.1,4.6,74.9528571429,28.8,14.9,36.3,21.0,80.8,4
2005-10-15,0.37342859999999994,0.2774833,0.37422859999999997,60.0,299.515714286,294.385714286,313.2,293.2,22.2,75.50857142859999,28.5,11.8,37.0,22.3,233.2,4
2005-10-22,0.3072571,0.2782143,0.35482859999999994,73.97,299.578571429,295.768571429,310.5,291.9,35.08,81.69142857140001,29.1,12.7,36.5,21.7,64.0,3
2005-10-29,0.36355709999999997,0.3000429,0.28982859999999994,100.06,298.065714286,295.802857143,307.4,294.0,59.7,89.14285714290001,28.3,10.95,34.3,21.3,235.2,3
2005-11-05,0.1875714,0.2133714,0.1718571,59.15,299.458571429,296.805714286,308.6,294.9,49.85,87.23142857139999,28.2333333333,10.3,34.3,21.8,102.1,5
2005-11-12,0.3938,0.29862859999999997,0.4019857,75.36,298.6,296.36,309.4,292.9,143.8,89.31,27.916666666650002,10.225000000000001,34.6,22.3,8.9,6
2005-11-19,0.4424286,0.3481714,0.3430714,49.87,298.31,296.895714286,307.2,295.0,45.0,93.1771428571,27.6,10.15,34.5,21.5,139.5,14
2005-11-26,0.28257140000000003,0.2206,0.2882143,72.34,299.412857143,297.39428571400003,309.1,295.2,63.53,90.34857142860001,28.5,11.0,35.0,21.8,5.1,3
2005-12-03,0.3178143,0.3027,0.3369429,78.52,299.42,296.612857143,307.6,294.1,34.95,86.40857142860001,28.2666666667,11.4,34.3,21.7,77.9,7
2005-12-10,0.3585857,0.2194857,0.2579143,60.5,299.217142857,296.657142857,308.4,295.4,71.8,87.7214285714,28.1,12.5,34.8,21.5,54.1,11
2005-12-17,0.19844289999999998,0.1941,0.19301429999999997,46.91,298.57428571400004,297.187142857,307.0,295.4,46.9,92.9571428571,28.1,11.55,34.0,22.3,6.0,2
2005-12-24,0.180575,0.1413333,0.2552833,151.0,298.021428571,297.19142857099996,304.4,295.5,113.36,95.6742857143,28.3,9.9,33.6,22.9,81.1,6
2006-01-01,0.3546,0.21995,0.3225167,114.58,298.18142857099997,296.935714286,306.5,294.9,210.5,93.82142857139999,27.45,9.7,32.7,22.4,273.5,8
2006-01-08,0.19951429999999998,0.2393429,0.2276571,38.78,298.832857143,292.87857142900003,307.8,292.4,15.2,73.16142857140001,27.615000000000002,10.35,34.5,19.7,70.1,25
2006-01-15,0.2284,0.20207139999999998,0.19475,138.46,298.728571429,296.37142857099997,307.7,293.5,47.6,88.33571428569999,27.78,11.0,34.5,21.4,60.1,21
2006-01-22,0.1743,0.13364289999999998,0.11175710000000001,88.85,298.46,296.321428571,307.3,295.0,52.2,89.9557142857,27.54,9.975,33.8,21.5,54.8,10
2006-01-29,0.1517667,0.1377,0.1478,49.32,297.18857142900004,295.777142857,304.8,294.4,52.2,93.11428571430001,27.3,8.95,33.5,22.3,250.9,28
2006-02-05,0.3791143,0.30532859999999995,0.34597140000000004,34.17,297.16571428599997,296.647142857,302.7,294.3,63.98,97.32,27.65,8.875,33.7,21.5,118.9,39
2006-02-12,0.2568143,0.13605,0.1978286,71.87,297.64,296.80857142900004,304.2,294.0,67.0,95.82714285709999,28.0,8.8,32.6,23.6,101.1,20
2006-02-19,0.3827,0.2506,0.2436571,44.35,297.064285714,295.364285714,305.2,292.8,33.0,91.09857142860001,28.6,8.9,33.8,24.2,0.0,24
2006-02-26,0.2621143,0.1248,0.2153571,23.44,298.93857142900004,295.961428571,308.3,292.9,72.2,86.0314285714,28.24,10.64,34.3,21.3,0.3,28
2006-03-05,0.1786667,0.19593329999999998,0.14126670000000002,79.13,298.25285714299997,296.76428571400004,306.9,295.1,50.38,92.6057142857,27.4333333333,9.566666666669999,32.9,21.9,26.9,26
2006-03-12,0.4246286,0.4113,0.3731857,94.99,297.92571428599996,297.207142857,304.0,294.7,130.6,96.36,28.0,9.55,33.3,21.9,93.0,8
2006-03-19,0.1924286,0.1158857,0.1940571,121.69,297.93142857099997,296.581428571,305.3,294.5,58.83,93.3471428571,27.975,9.2,33.7,22.4,16.0,9
2006-03-26,0.2885667,0.17954,0.2972714,120.62,297.494285714,296.29571428599996,305.3,292.5,70.0,93.7871428571,27.4,8.7,32.3,23.0,97.0,12
2006-04-02,0.24505,0.18885,0.22353330000000002,121.46,298.04,297.067142857,304.9,294.8,88.81,95.0242857143,28.3,10.0,33.7,22.0,53.9,18
2006-04-09,0.24167139999999998,0.2054,0.15601429999999997,41.68,297.77428571400003,296.047142857,308.3,293.8,87.9,91.8114285714,27.9333333333,10.266666666699999,33.7,22.6,178.1,9
2006-04-16,0.30112859999999997,0.2650571,0.2553143,75.33,297.825714286,296.965714286,305.5,292.9,66.46,95.51,28.3,10.3,33.9,21.4,49.0,9
2006-04-23,0.3309,0.2654714,0.3195571,69.6,298.06142857099996,296.457142857,306.4,293.9,54.86,92.1114285714,27.4,8.35,32.8,22.5,11.9,6
2006-04-30,0.2055714,0.23605,0.19191429999999998,74.93,296.85,295.051428571,305.3,291.7,39.6,90.86428571430001,27.0,8.46666666667,33.5,19.5,34.0,6
2006-05-07,0.1516,0.0846,0.17631429999999998,65.07,297.63,296.38428571400004,306.3,293.6,38.84,93.63571428569999,27.85,9.1,33.3,22.5,115.0,8
2006-05-14,0.2866571,0.18715710000000002,0.2665143,127.24,296.184285714,295.452857143,304.3,291.8,70.0,96.09857142860001,24.3,5.2,32.3,21.7,270.9,5
2006-05-21,0.3392857,0.3482857,0.31582859999999996,1.52,296.054285714,290.088571429,305.6,287.2,0.1,72.0342857143,25.2,11.7,31.7,19.4,2.0,7
2006-05-28,0.2065143,0.11714289999999998,0.1692714,91.4,297.992857143,293.777142857,307.7,288.8,12.47,80.38571428569999,27.4666666667,10.4333333333,34.0,21.7,83.0,6
2006-06-04,0.09837143,0.1010667,0.1863143,79.48,295.987142857,294.55714285700003,304.1,291.3,44.65,92.5057142857,25.6,8.933333333330001,31.9,19.3,150.2,5
2006-06-11,0.3404429,0.1908571,0.3513429,130.66,297.044285714,295.695714286,307.2,292.3,37.6,93.4757142857,26.2,8.6,33.0,21.5,105.2,3
2006-06-18,0.1732714,0.185,0.1369286,84.99,297.42714285700004,294.75,307.2,290.3,21.5,87.2142857143,28.1,12.7,34.4,21.4,79.5,1
2006-06-25,0.22138000000000002,0.22336,0.3714167,71.69,296.724285714,294.275714286,306.3,289.5,27.29,88.4714285714,26.6,10.35,32.5,20.4,74.9,0
2006-07-02,0.3118571,0.20393329999999998,0.33602859999999996,17.21,296.851428571,293.517142857,307.2,289.2,9.16,83.4671428571,27.2,10.3,33.4,19.8,21.9,1
2006-07-09,0.32017140000000005,0.2081,0.2921143,20.72,296.448571429,294.592857143,304.8,292.6,13.62,90.4328571429,26.7,9.4,33.0,21.7,110.6,2
2006-07-16,0.3499857,0.2920429,0.28845709999999997,1.17,297.62142857099997,292.832857143,306.7,292.1,1.8,77.27142857140001,26.25,10.4,33.1,20.6,0.5,3
2006-07-23,0.3602857,0.341,0.3629571,54.72,297.397142857,294.258571429,307.3,291.8,40.0,85.14,27.4,12.125,34.1,19.9,47.0,2
2006-07-30,0.3186857,0.3523429,0.3766429,28.66,297.504285714,293.26,307.7,289.7,15.4,79.7428571429,26.6,11.04,32.6,18.5,11.4,2
2006-08-06,0.20168570000000002,0.1625571,0.2003286,44.96,297.51,295.2,308.4,292.7,38.07,88.7071428571,27.225,11.625,34.2,19.7,4.0,2
2006-08-13,0.4397857,0.3675857,0.3333143,11.79,297.5,293.08,308.9,291.0,12.39,79.2428571429,27.6,12.2,33.9,19.4,26.6,2
2006-08-20,0.2908,0.238675,0.2856571,47.74,298.648571429,295.54571428599996,307.9,294.6,22.19,84.62,27.6666666667,10.4333333333,33.3,20.9,75.5,2
2006-08-27,0.2736429,0.20894290000000001,0.2408857,68.6,298.73571428599996,295.14428571400003,308.7,292.5,23.6,83.0471428571,27.3,10.3,34.9,20.9,71.1,4
2006-09-03,0.3097833,0.35012859999999996,0.28468330000000003,68.0,298.28,295.272857143,310.0,293.1,22.24,85.3728571429,26.5,10.0333333333,33.2,20.3,176.0,0
